firm_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
11,NA,0.04652014652014652,0.12040602030101505,-0.041237113402061855,0.10654936461388075,0.15106007067137808,0.07089456045372519,0.09220028887818969,0.035706413929909635,-0.12492019578633752,0.06687743190661478,0.012764987462958741,0.08271017448447768,0.026161573880284637,-0.12053844584947991,0.01971243042671614,0.019786217875824425,0.05686886708296164,0.31330196749358424,0.20224719101123595,-0.12379791412704863,-0.04467460194775081,0.0014563106796116505,-0.08822103732428502,0.02921146953405018,-0.01305937663242208,0.005469301340860974,0.04895595718547113,0.07627969220475075,0.2789866335094809,-0.064965483234714,-0.05589980224126566,0.019969278033794162,-0.15060240963855423,-0.13281753707285623,0.09646840148698885,0.004496713939813214,-0.014462809917355372,-0.11722571628232005,-0.04630912329309321,0.03755965968043162,0.024,-0.018414731785428344,-0.05730016313213703,-0.008868699978369024,-0.11436054124836316,0.031049778215869888,0.006453154875717017,-0.053584536334719844,-0.01628748707342296,-0.05203679369250985,-0.07319101746603826,0.020041878552198623,-0.01994134897360704,0.06939281288723669,0.0492468134414832,0.02319160684704583,-0.08958445763626552,-0.02845287492590397,0.02532031726662599,0.05635971666153372,-0.020699708454810496,0.013099136647811848,-0.01616220981486923,0.023894862604540025,0.058343057176196034,0.061802575107296136,-0.002155753166262463,0.019443694301917364,-0.05801324503311258,0.07508436445444319,-0.1208475019618101
12,NA,0.07412429378531074,0.09446665264043762,0.02191464821222607,0.20372460496613995,-0.0035943116111892483,0.007399244332493703,-0.02156586966713549,0.07666506947771921,0.06972259308707907,0.18069615864651228,0.0205543810194973,-0.0378534333525678,-3.598416696653472e-4,0.0740340772738181,-0.03619707295274271,0.02260345427147328,-0.053162548175017005,-0.02490123308990782,0.015592387968078577,0.12016441005802708,0.10166199007122814,0.03222962382445141,-0.046218088640030366,0.19482587064676618,0.1252498334443704,0.018724097098875073,0.13883036687250272,-0.04203878540443991,0.019178264633415463,0.04122835674616138,0.005835843373493976,-0.0617006675400836,0.00791223404255319,-0.009697209578468237,0.06841193711697309,0.048007980547415674,0.06294247129513951,-0.02171601276095595,-0.06665141026374506,0.091148706632340315,-0.09606201898769733,0.06046858492324902,0.030356305672761368,0.13559322033898305,0.06631273164379445,0.1858619069985909,0.2948073038380798,0.11474457020495564,0.009769215992974947,0.014430524227518548,0.10686348049721389,0.06229881162717525,-0.11009090701966234,0.12743335559093943,0.010683371298405468,0.11408866550970272,0.041573101899617645,0.015072058423649148,0.21960506677892158,0.026203275802445847,-0.03477062112276939,0.11995556613504721,0.029500949358120553,-0.06020149746751817,0.08539585835212794,-0.07333225213536598,-0.055916926756701575,-0.11559970339244886,-0.044594665409002775,-0.07890887816293696,-0.02002778880508138
13,NA,0.028021015761821366,0.08517887563884156,-0.03218210361067504,0.023114355231143552,0.1335711454617519,0.03322615219721329,0.0698478561549101,0.01906916612798966,-0.06692039327624484,0.04724677090414684,0.007140538786108407,0.027942143326758713,0.0118324272465622,-0.10935524652338811,0.0113555713271824,-0.015087719298245613,0.010687566797292483,0.15808426359380626,0.1181592039800995,0.04338153503893215,-0.04637526652452026,-0.04499720514253773,0.007609013754755633,0.018622524386639076,-0.0261172373766686,0.01936829558998808,0.0464776381175095,-0.007541899441340782,0.08443568815085843,0.03059071729957806,-0.004861821903787103,0.04037027513499614,-0.08576371725160653,-0.10408218437415517,0.0859987929993965,-0.003674392312040701,-0.01702127659574468,-0.08167388167388168,-0.08642363293526084,0.024079807361541108,-0.001007725898555593,0.018194301407483692,-0.038772757923128794,0.009119607155384075,-0.06013208202989225,0.008505917159763314,-0.047304730473047306,-0.07094994087504927,-8.485362749257531e-4,-0.0781316348195329,-0.0649470290188853,-0.04187192118226601,0.0596401028277635,0.052,0.09600760456273764,-0.028620988725065046,-0.10580357142857143,-0.030454318522216674,0.029351184346035016,0.022703818369453045,-0.018163471241170535,-0.019527235354573486,-0.01781970649895178,0.032017075773746,0.01861427094105481,0.024517475221700575,-0.015784114052953158,-0.004138644593895499,-0.011428571428571429,0.03468208092485549,-0.09700355510411376
14,NA,-0.03854389721627409,0.12249443207126949,-0.08333333333333333,0.06493506493506493,0.17005420054200543,0.012903225806451613,-0.11407064273306311,0.0803921568627451,0.13309134906231096,0.07474639615589963,0.026825633383010434,-0.08264058679706601,-0.1044776119402985,0.019642857142857142,-0.05487448920023351,-0.012970969734403953,-0.008135168961201502,0.010752688172043012,-0.01939924906132666,0.13082322910019145,-0.007900677200902935,-0.048919226393629126,0.029904306220095694,0.002328288707799767,0.04587688734030197,-0.03331482509716824,0.03963239517518667,-0.04088397790055249,0.051267281105990783,-0.062019758507135016,0.012873025160912814,-0.033506643558636626,-0.02869097429766886,0.17046153846153847,0.06203995793901157,-0.022310361923648984,-0.15720081135902636,0.007821901323706379,-0.029253731343283584,0.046125461254612546,0.02292768959435626,-0.03742084052964882,-0.03588516746411483,-0.003101736972704715,-0.009956440572495333,-0.006285355122564425,-0.03478810879190386,-0.03479973736047275,0.11224489795918367,-0.014067278287461774,-0.026054590570719603,-0.003821656050955414,-0.079923273657289,0.05153203342618384,-0.02185430463576159,-0.01963439404197698,-0.09461325966850828,0.007627765064836003,-0.03028009084027252,0.036776212832550864,-0.06641509433962264,0.03152789005658852,-0.04467084639498432,0.162428219852338,-0.1122088920254058,-0.0023885350318471337,0.08699122106943336,-0.024229074889867842,-0.003762227238525207,-0.1510574018126888,-0.11921708185053381
15,NA,-0.05408309455587393,0.07194244604316546,-0.0971388202048746,0.023865414710485134,0.1215131830340084,0.013802622498274672,-0.08883594281824371,0.06126260739633919,0.1400915170714537,0.040444581661006486,0.011572700296735905,-0.09341637010676157,-0.1122015047432123,0.01658069270449521,-0.04095686843059079,-0.003401360544217687,7.584376185058779e-4,0.006149116064565719,-0.04316271963330787,0.1089820359281437,-0.014758819294456443,-0.06101571063207892,0.035408560311284046,-0.009146341463414634,0.05307692307692308,-0.04090577063550037,0.02246763137852247,-0.03985102420856611,0.04460822342901474,-0.06287650602409639,0.00562474889513861,-0.04394726328405913,-0.007521938988717091,0.18694736842105264,0.03511883646683221,-0.024297119055883373,-0.1543934542867307,0.022297013041649136,-0.016049382716049384,0.03554997908824759,0.02544426494345719,-0.04477611940298507,-0.02956081081081081,0.005657093124456049,0.003028991778450887,-0.0060396893874029335,-0.022135416666666668,-0.01094391244870041,0.1235592438911941,-0.005334427574887156,-0.0033003300330033004,0.0028973509933774835,-0.070160957490714,0.024189867640346873,-0.04590017825311943,0.0028024287716020553,-0.07265952491849091,0.020090406830738324,-0.01772525849335303,0.04449042938437662,-0.03417533432392273,0.11641025641025642,-0.03858520900321544,0.14190157668418538,-0.0899581589958159,-0.023651844843897825,0.0939922480620155,0.014614703277236492,-0.01789611523352248,-0.132,-0.06963645673323093
16,NA,-0.04811443433029909,0.19808743169398907,0.005701254275940707,0.1598639455782313,0.19403714565004887,0.026677782409337224,0.01867641088103938,0.038262255878836186,-0.0618042226487524,0.12479541734860884,0.0720261913423063,0.031002411298656562,0,-0.024056130972268625,-0.036973639164669635,-0.030572342694632066,-0.03006967363403007,0.15564950038431977,0.09278350515463918,0.03712720632988436,0.043720657276995305,-0.009558616811920157,-0.028952597218279873,0.0748963883955003,-0.021757091710272652,0.019144144144144143,0.07900552486187845,0.002560163850486431,0.0658835546475996,0.013549479796757804,0.04631176891859633,0.06707734428473648,-0.1614282659824674,-0.12697603263641,0.12324766355140188,0.006570302233902759,-0.009921671018276762,-0.07041139240506329,-0.03659574468085106,0.05683156654888104,-8.358874338255781e-4,0.04005641748942172,-0.03200433957146732,-0.004483048472961614,-0.011820996341120181,0.07405297636001139,-0.010342084327764518,-0.07260904903820103,-0.04849547180835524,0.027325759901750075,-0.03556485355648536,0.28044623489308956,-0.21732817037754115,0.16452924616828277,0.09965081923180232,0.08329262335124572,-0.07733934611048478,-0.028592375366568914,-0.011572327044025157,0.0105344295991778,-0.06941266209000763,0.03224043715846994,0.022498676548438328,0.14030546207610664,0.1348467650397276,0.2646110439338976,-0.20111553784860559,0.06542988230600438,0.1473506833926231,0.18945822454308095,-0.18370146796542736
17,NA,0.11205432937181664,0.050381679389312976,-0.04505813953488372,0.0273972602739726,0.04296296296296296,-0.0014367816091954023,0.011510791366906475,-0.002844950213371266,0.034236804564907276,0.08827586206896551,-0.02788339670468948,0.06455862977602109,0.0594059405940594,-0.009345794392523364,0.08254716981132075,-0.013071895424836602,-0.012141280353200883,0.08455467869222097,0.06340956340956341,0.05180840664711633,0.04553903345724907,0.06666666666666667,0.024166666666666666,0.055692055692055695,0.04034134988363072,-0.01640566741237882,0.006823351023502654,0.04819277108433735,0.005028735632183908,0.09920920201294033,-0.03662524525833878,6.788866259334691e-4,-0.051560379918588875,-0.05436337625178827,0.07261724659606657,0.03829787234042553,0.004098360655737705,-0.013605442176870748,-0.10275862068965518,-0.008455034588777863,0.008527131782945736,0.02397525135344161,-0.09818731117824774,0.11390284757118928,-0.010526315789473684,-0.022036474164133738,0.061383061383061384,0.0817378497790869,0.06398910823689585,-0.037108125399872044,0.05514950166112957,0.011335012594458438,0.023661270236612703,-0.02748930971288943,0.035804020100502515,0.016979987871437233,0.03637447823494335,0.05753739930955121,0.10718171926006528,0.03895463510848126,0.011865211200759373,0.0150093808630394,-0.015711645101663587,-0.0812206572769953,0.0740929994890138,0.03675417661097852,-0.03913443830570902,0.007187350263536177,-0.024738344433872503,0.06195121951219512,-0.04639412034910427
18,NA,0.0020242914979757085,0.06666666666666667,-0.04640151515151515,0.027805362462760674,0.051207729468599035,-9.328358208955224e-4,-9.337068160597573e-4,0.04392523364485981,-0.0017905102954341987,0.053811659192825115,0.03148936170212766,-0.01839464882943144,8.517887563884157e-4,-0.02468085106382979,0.002617801047120419,-0.005221932114882507,0,-8.748906386701663e-4,0.0070052539404553416,0.02608695652173913,0.0635593220338983,-0.04223107569721116,0.0016638935108153079,0.012458471760797342,-0.01066447908121411,0.014096185737976783,0.038430089942763694,-0.005511811023622047,-0.1021377672209026,8.818342151675485e-4,-8.81057268722467e-4,0.03791887125220458,-0.05692438402718777,-0.03333333333333333,-0.014911463187325256,0.010406811731315043,0.0056179775280898875,0.0074487895716946,-0.04528650646950092,9.68054211035818e-4,0.0019342359767891683,0.010617760617760617,0.0028653295128939827,-0.014285714285714285,-0.02705314009661836,-0.0019860973187686196,-0.021890547263681594,-0.048830111902339775,-0.013903743315508022,-0.01843817787418655,-0.03756906077348066,-0.016073478760045924,-0.003500583430571762,0.01522248243559719,0.01730103806228374,-0.018140589569160998,-0.03464203233256351,-0.02751196172248804,-0.006150061500615006,0.01608910891089109,-0.02679658952496955,-0.05006257822277847,0.0013175230566534915,0.04342105263157895,-0.027742749054224466,0.07012987012987013,-0.02063106796116505,-0.03717472118959108,0.019305019305019305,0.0025252525252525255,-0.028967254408060455
19,NA,0.14622641509433962,0.23525377229080932,-0.02220988339811216,0.16695059625212946,0.4170316301703163,-0.1254726710209694,0.12106918238993711,0.06276297335203367,-0.0745628505443748,0.26559714795008915,0.07690140845070423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,0.08800690250215704,0.1950832672482157,-0.011944260119442602,0.1155137676292814,0.21613485851896447,-0.01606425702811245,-0.00510204081632653,0.026153846153846153,-0.07546226886556721,0.15945945945945947,0.02703962703962704,0.05241379310344828,0.03494975972040192,-0.09962009286618827,-0.02719174871073605,-0.033734939759036145,-0.0428927680798005,0.06804891015417332,0.11149825783972125,0.0864308105687416,-0.026380873866446827,0.06985605419136325,0.008705975464978234,0.08283552369573875,0.025744759102611255,-0.01864467551093582,0.055535257581293386,0.02699896157840083,0.054600606673407485,0.05377389050858439,-0.007992622194897018,0.022311744654477845,-0.14943922400727494,-0.14896650035637918,0.1972361809045226,0.007809726659566915,-0.020781965480803098,-0.0974820143884892,-0.1837385412514946,0.0703125,-0.015054744525547446,0.04366197183098591,-0.12685560053981107,0.04121586810922205,-0.03711034141514102,0.007194244604316547,0.044897959183673466,0.02426944031698861,0.05270793036750483,0.0022967386311437757,-0.022456461961503207,-0.03422409751523676,-0.013106796116504855,0.06487025948103792,0.07122774133083412,-0.005686789151356081,-0.03563572371315442,0.03375912408759124,0.09796999117387467,0.04392029280195201,-0.004674717569146864,0.04031311154598826,-0.09066967644845748,-0.027306578402978898,0.02679710761378137,0.018029350104821804,-0.026771004942339374,0.03893355903512484,-0.010590631364562118,0.05969534787978592,-0.1752136752136752
21,NA,0.06407322654462243,0.08817204301075268,0.005928853754940711,-0.0412573673870334,0.012295081967213115,-0.04984740590030519,0.029978586723768737,-0.0010395010395010396,0.05098855359001041,0.10891089108910891,-0.024107142857142858,-0.004595588235294118,0.16435826408125578,0.07850911974623315,0.07426470588235294,0.1054072553045859,0.12507739938080495,0.0011074197120708748,0.041482300884955754,0.17631439192777482,0.15936794582392777,0.01557632398753894,-0.1411042944785276,0.15746971736204576,0.09224806201550388,0.10610361958836054,0.06865575874238049,0.09876913839687781,0,-0.032373113854595334,-0.05330309044513751,-0.061395627433363284,0.00574345883854499,-0.08121827411167512,0.16125690607734808,-0.044802867383512544,-0.07661038148843027,-0.07924144937351846,-0.010297903641044501,0.06094388703084355,0.018563922942206657,0.032191069574247146,0.03286384976525822,0.08863636363636364,-0.03370116313748882,-0.021296296296296296,0.08451592557552823,-0.013742690058479532,0.06848502816483842,0.0047169811320754715,-0.04832919083126208,0.04962275101567034,-0.07271219242466131,-0.037803780378037805,0.08730901153726224,-0.023229136793805564,-0.06694069289489137,0.08621774701069855,-0.035428736964078715,0.04222074468085106,-0.021052631578947368,-0.02867383512544803,-0.02683663200268366,-0.04033092037228542,0.11135057471264367,-0.05172413793103448,-0.06655231560891939,0.02866593164277839,-0.06216505894962487,0.011428571428571429,0.1807909604519774
